Date,Ticker,Company,Sector,Open,High,Low,Close,Adj_Close,Volume,Daily_Return_Pct,Market_Cap_BUSD,PE_Ratio,Dividend_Yield_Pct,Beta_5Y,RSI_14D,Sentiment_Score,ESG_Score,Analyst_Signal
2023-01-25,AMZN,Amazon.com Inc.,Consumer Discretionary,137.87,138.67,136.73,138.17,136.1,12132335,0.108,1850,42.0,0.0,0.92,56.55,0.49,65,HOLD
2023-01-25,BAC,Bank of America Corp.,Financials,30.31,31.62,29.75,31.26,30.79,3020819,2.337,270,10.4,2.9,0.87,53.44,0.579,69,HOLD
2023-01-25,JNJ,Johnson & Johnson,Healthcare,158.11,162.25,157.71,160.51,158.11,5467759,1.618,410,15.6,3.1,0.98,76.42,0.535,82,SELL
2023-01-25,JPM,JPMorgan Chase & Co.,Financials,164.59,166.26,163.37,164.88,162.41,4800808,0.305,540,11.8,2.45,0.83,30.47,0.423,71,BUY
2023-01-25,MSFT,Microsoft Corp.,Technology,359.16,364.27,357.48,362.74,357.3,5733596,0.68,2600,33.2,0.72,1.36,56.32,0.554,85,HOLD
2023-01-25,NVDA,NVIDIA Corp.,Technology,443.89,445.71,436.6,438.29,431.72,9783825,-1.532,2100,65.4,0.08,1.0,64.24,0.636,74,HOLD
2023-01-25,PFE,Pfizer Inc.,Healthcare,28.74,29.41,28.06,28.09,27.67,2401281,-2.678,170,14.1,5.4,0.86,29.25,0.561,80,STRONG_BUY
2023-01-25,TSLA,Tesla Inc.,Consumer Discretionary,282.68,297.0,278.35,294.04,289.63,7086331,4.23,780,72.3,0.0,0.97,49.49,0.567,62,HOLD
2023-01-25,XOM,Exxon Mobil Corp.,Energy,108.02,109.73,105.73,109.36,107.72,2138897,0.427,440,12.2,3.65,0.8,16.67,0.499,58,BUY
2023-01-26,AAPL,Apple Inc.,Technology,193.19,195.45,185.6,187.06,184.25,12161742,-2.552,2800,29.5,0.55,1.23,55.17,0.769,78,HOLD
2023-01-26,AMZN,Amazon.com Inc.,Consumer Discretionary,137.22,140.28,136.35,138.49,136.41,11033984,0.232,1850,42.0,0.0,0.82,52.64,0.583,65,HOLD
2023-01-26,BAC,Bank of America Corp.,Financials,31.03,31.98,30.96,31.86,31.38,3119320,1.897,270,10.4,2.9,0.73,52.87,0.585,69,HOLD
2023-01-26,JNJ,Johnson & Johnson,Healthcare,161.39,162.65,158.64,158.7,156.32,2065521,-1.13,410,15.6,3.1,0.74,55.56,0.269,82,HOLD
2023-01-26,JPM,JPMorgan Chase & Co.,Financials,164.71,166.09,164.59,164.74,162.26,3593947,-0.09,540,11.8,2.45,1.07,46.3,0.485,71,HOLD
2023-01-26,MSFT,Microsoft Corp.,Technology,362.87,368.13,350.11,351.86,346.58,4460113,-2.999,2600,33.2,0.72,1.17,43.29,0.712,85,BUY
2023-01-26,NVDA,NVIDIA Corp.,Technology,435.09,437.75,420.3,424.23,417.87,14792391,-3.208,2100,65.4,0.08,1.15,46.69,0.345,74,HOLD
2023-01-26,PFE,Pfizer Inc.,Healthcare,27.95,29.11,27.7,28.91,28.48,726200,2.928,170,14.1,5.4,0.65,72.78,0.439,80,SELL
2023-01-26,TSLA,Tesla Inc.,Consumer Discretionary,287.76,293.79,280.28,289.99,285.64,11707003,-1.378,780,72.3,0.0,0.57,47.79,0.629,62,HOLD
2023-01-26,XOM,Exxon Mobil Corp.,Energy,109.6,110.79,108.21,108.33,106.7,4058547,-0.95,440,12.2,3.65,0.87,67.76,0.425,58,HOLD
2023-01-27,AAPL,Apple Inc.,Technology,186.34,191.28,185.54,188.12,185.3,5830437,0.568,2800,29.5,0.55,1.22,38.35,0.668,78,BUY
2023-01-27,AMZN,Amazon.com Inc.,Consumer Discretionary,138.62,140.31,136.17,138.45,136.38,8869234,-0.024,1850,42.0,0.0,0.91,65.65,0.79,65,HOLD
2023-01-27,BAC,Bank of America Corp.,Financials,31.79,31.94,31.2,31.23,30.76,2807844,-1.979,270,10.4,2.9,1.02,30.56,0.551,69,BUY
2023-01-27,JNJ,Johnson & Johnson,Healthcare,158.24,161.83,157.65,161.7,159.27,4860922,1.89,410,15.6,3.1,0.9,63.36,0.642,82,HOLD
2023-01-27,JPM,JPMorgan Chase & Co.,Financials,164.58,168.84,164.49,167.83,165.31,5595377,1.876,540,11.8,2.45,1.06,36.62,0.48,71,BUY
2023-01-27,MSFT,Microsoft Corp.,Technology,350.42,352.45,348.77,350.82,345.56,6337866,-0.294,2600,33.2,0.72,1.17,35.26,0.621,85,BUY
2023-01-27,NVDA,NVIDIA Corp.,Technology,420.78,427.87,408.76,423.98,417.62,8741296,-0.061,2100,65.4,0.08,1.5,54.57,0.604,74,HOLD
2023-01-27,PFE,Pfizer Inc.,Healthcare,28.89,29.2,28.63,28.83,28.4,5334446,-0.264,170,14.1,5.4,0.74,43.19,0.692,80,BUY
2023-01-27,TSLA,Tesla Inc.,Consumer Discretionary,286.42,305.44,274.73,297.65,293.18,11824255,2.642,780,72.3,0.0,0.94,44.18,0.175,62,BUY
2023-01-27,XOM,Exxon Mobil Corp.,Energy,107.43,107.84,106.33,107.29,105.68,4631886,-0.953,440,12.2,3.65,0.98,50.98,0.337,58,HOLD
2023-01-30,AAPL,Apple Inc.,Technology,189.41,191.53,187.81,190.8,187.94,6963256,1.426,2800,29.5,0.55,0.98,32.82,0.576,78,BUY
2023-01-30,AMZN,Amazon.com Inc.,Consumer Discretionary,138.01,138.46,136.12,136.79,134.73,11861290,-1.205,1850,42.0,0.0,0.71,75.0,0.23,65,SELL
2023-01-30,BAC,Bank of America Corp.,Financials,31.18,31.34,30.36,30.53,30.07,5229455,-2.228,270,10.4,2.9,0.69,43.12,0.411,69,BUY
2023-01-30,JNJ,Johnson & Johnson,Healthcare,161.74,163.34,160.92,163.23,160.78,3001135,0.947,410,15.6,3.1,0.73,30.83,0.279,82,BUY
2023-01-30,JPM,JPMorgan Chase & Co.,Financials,166.97,168.16,164.86,165.75,163.27,4909110,-1.236,540,11.8,2.45,0.76,49.74,0.696,71,HOLD
2023-01-30,MSFT,Microsoft Corp.,Technology,353.27,357.37,349.41,352.53,347.24,3364134,0.485,2600,33.2,0.72,0.79,40.56,0.402,85,BUY
2023-01-30,NVDA,NVIDIA Corp.,Technology,427.16,432.94,404.64,404.79,398.72,3399815,-4.524,2100,65.4,0.08,0.75,35.4,0.479,74,BUY
2023-01-30,PFE,Pfizer Inc.,Healthcare,28.72,28.91,28.51,28.62,28.19,4858860,-0.757,170,14.1,5.4,0.86,55.15,0.437,80,HOLD
2023-01-30,TSLA,Tesla Inc.,Consumer Discretionary,296.29,297.99,282.7,283.73,279.47,7418981,-4.675,780,72.3,0.0,0.6,68.49,0.554,62,HOLD
2023-01-30,XOM,Exxon Mobil Corp.,Energy,106.84,108.44,100.92,102.87,101.33,1807557,-4.122,440,12.2,3.65,0.77,59.2,1.0,58,HOLD
2023-01-31,AAPL,Apple Inc.,Technology,191.15,191.63,189.2,190.61,187.76,10045506,-0.099,2800,29.5,0.55,1.51,48.29,0.812,78,HOLD
2023-01-31,AMZN,Amazon.com Inc.,Consumer Discretionary,135.82,138.73,134.32,136.83,134.78,7468910,0.035,1850,42.0,0.0,1.11,40.86,0.616,65,BUY
2023-01-31,BAC,Bank of America Corp.,Financials,30.35,30.36,29.94,30.25,29.79,5296365,-0.93,270,10.4,2.9,0.95,49.51,0.534,69,HOLD
2023-01-31,JNJ,Johnson & Johnson,Healthcare,163.51,163.96,161.42,161.58,159.16,5251925,-1.01,410,15.6,3.1,0.9,48.3,0.412,82,HOLD
2023-01-31,JPM,JPMorgan Chase & Co.,Financials,166.37,169.03,166.09,168.95,166.42,3588060,1.932,540,11.8,2.45,0.88,49.2,0.794,71,HOLD
2023-01-31,MSFT,Microsoft Corp.,Technology,354.1,358.12,348.95,353.93,348.62,1864081,0.399,2600,33.2,0.72,1.48,44.27,0.777,85,BUY
2023-01-31,NVDA,NVIDIA Corp.,Technology,407.96,432.0,405.55,428.69,422.26,11378290,5.904,2100,65.4,0.08,1.23,48.1,0.203,74,HOLD
2023-01-31,PFE,Pfizer Inc.,Healthcare,28.49,28.73,28.46,28.71,28.28,1895734,0.315,170,14.1,5.4,0.86,39.66,0.729,80,BUY
2023-01-31,TSLA,Tesla Inc.,Consumer Discretionary,277.51,278.8,260.67,268.41,264.39,10161740,-5.399,780,72.3,0.0,0.88,72.92,0.685,62,SELL
2023-01-31,XOM,Exxon Mobil Corp.,Energy,103.37,103.39,101.14,101.65,100.12,4865770,-1.188,440,12.2,3.65,0.88,60.93,0.419,58,HOLD
2023-02-01,AAPL,Apple Inc.,Technology,191.62,191.69,187.16,187.39,184.58,9565536,-1.693,2800,29.5,0.55,1.22,45.67,0.683,78,HOLD
2023-02-01,AMZN,Amazon.com Inc.,Consumer Discretionary,137.47,143.26,136.21,139.22,137.13,5495568,1.743,1850,42.0,0.0,0.9,56.73,0.631,65,HOLD
2023-02-01,BAC,Bank of America Corp.,Financials,30.18,30.52,29.31,29.51,29.07,4586002,-2.436,270,10.4,2.9,0.77,15.54,0.615,69,STRONG_BUY
2023-02-01,JNJ,Johnson & Johnson,Healthcare,161.54,163.62,160.11,163.55,161.1,5271510,1.218,410,15.6,3.1,0.85,51.97,0.63,82,HOLD
2023-02-01,JPM,JPMorgan Chase & Co.,Financials,168.18,168.87,165.76,167.42,164.91,2482105,-0.907,540,11.8,2.45,0.96,40.23,0.931,71,BUY
2023-02-01,MSFT,Microsoft Corp.,Technology,352.76,360.07,347.44,354.79,349.47,6283300,0.242,2600,33.2,0.72,1.22,43.25,0.722,85,BUY
2023-02-01,NVDA,NVIDIA Corp.,Technology,428.39,476.28,418.32,452.22,445.44,8514429,5.489,2100,65.4,0.08,1.26,48.18,0.736,74,HOLD
2023-02-01,PFE,Pfizer Inc.,Healthcare,28.76,29.63,28.64,29.5,29.05,4127107,2.755,170,14.1,5.4,0.79,64.08,0.241,80,HOLD
2023-02-01,TSLA,Tesla Inc.,Consumer Discretionary,268.35,278.4,266.05,273.68,269.57,8928840,1.961,780,72.3,0.0,1.0,41.26,0.482,62,BUY
2023-02-01,XOM,Exxon Mobil Corp.,Energy,101.34,104.0,100.22,102.65,101.11,4376624,0.986,440,12.2,3.65,0.77,82.59,0.768,58,SELL
2023-02-02,AAPL,Apple Inc.,Technology,188.25,188.62,183.87,185.96,183.17,10606133,-0.764,2800,29.5,0.55,1.12,39.63,0.619,78,BUY
2023-02-02,AMZN,Amazon.com Inc.,Consumer Discretionary,138.86,143.94,138.54,141.47,139.34,12182340,1.614,1850,42.0,0.0,0.79,35.23,0.875,65,BUY
2023-02-02,BAC,Bank of America Corp.,Financials,29.41,29.63,29.09,29.22,28.78,5057932,-0.983,270,10.4,2.9,1.12,33.1,0.51,69,BUY
2023-02-02,JNJ,Johnson & Johnson,Healthcare,164.45,166.37,163.78,164.15,161.69,6989821,0.367,410,15.6,3.1,0.76,75.11,0.601,82,SELL
2023-02-02,JPM,JPMorgan Chase & Co.,Financials,166.09,167.45,164.88,166.92,164.42,3149295,-0.3,540,11.8,2.45,0.88,65.41,0.525,71,HOLD
2023-02-02,MSFT,Microsoft Corp.,Technology,354.79,355.27,349.02,350.29,345.03,4974942,-1.269,2600,33.2,0.72,1.32,53.24,0.722,85,HOLD
2023-02-02,NVDA,NVIDIA Corp.,Technology,451.03,476.87,448.87,475.02,467.9,16664478,5.041,2100,65.4,0.08,1.08,83.06,0.843,74,SELL
2023-02-02,PFE,Pfizer Inc.,Healthcare,29.67,29.83,29.41,29.67,29.22,3259517,0.579,170,14.1,5.4,0.89,31.58,0.69,80,BUY
2023-02-02,TSLA,Tesla Inc.,Consumer Discretionary,269.06,280.98,263.4,269.26,265.22,4503859,-1.613,780,72.3,0.0,0.77,44.75,0.611,62,BUY
2023-02-02,XOM,Exxon Mobil Corp.,Energy,101.96,103.65,101.89,103.53,101.98,5827815,0.859,440,12.2,3.65,0.5,48.33,0.422,58,HOLD
2023-02-03,AAPL,Apple Inc.,Technology,186.01,191.06,184.22,189.57,186.73,6643471,1.943,2800,29.5,0.55,1.01,64.67,0.799,78,HOLD
2023-02-03,AMZN,Amazon.com Inc.,Consumer Discretionary,141.3,142.69,138.84,138.89,136.81,8741054,-1.818,1850,42.0,0.0,1.0,44.91,0.458,65,BUY
2023-02-03,BAC,Bank of America Corp.,Financials,29.39,30.25,29.27,30.22,29.77,5873238,3.439,270,10.4,2.9,1.01,32.25,0.731,69,BUY
2023-02-03,JNJ,Johnson & Johnson,Healthcare,163.5,165.43,162.76,163.91,161.45,5021036,-0.144,410,15.6,3.1,1.0,48.99,0.316,82,HOLD
2023-02-03,JPM,JPMorgan Chase & Co.,Financials,167.62,172.95,166.82,170.92,168.36,4190592,2.398,540,11.8,2.45,0.86,48.05,0.078,71,HOLD
2023-02-03,MSFT,Microsoft Corp.,Technology,348.8,351.15,347.63,348.01,342.79,4672083,-0.651,2600,33.2,0.72,1.19,54.66,0.304,85,HOLD
2023-02-03,NVDA,NVIDIA Corp.,Technology,478.96,485.8,440.49,443.34,436.69,5479660,-6.669,2100,65.4,0.08,0.99,39.28,0.602,74,BUY
2023-02-03,PFE,Pfizer Inc.,Healthcare,29.55,29.69,29.14,29.17,28.73,4043997,-1.674,170,14.1,5.4,0.85,67.13,0.519,80,HOLD
2023-02-03,TSLA,Tesla Inc.,Consumer Discretionary,269.24,271.06,260.24,265.41,261.43,6233976,-1.43,780,72.3,0.0,0.54,73.49,0.681,62,SELL
2023-02-03,XOM,Exxon Mobil Corp.,Energy,104.33,106.0,98.78,101.03,99.51,5212206,-2.417,440,12.2,3.65,0.94,56.56,0.742,58,HOLD
2023-02-06,AAPL,Apple Inc.,Technology,193.51,194.51,189.45,191.4,188.53,13339006,0.967,2800,29.5,0.55,1.21,47.59,0.667,78,HOLD
2023-02-06,AMZN,Amazon.com Inc.,Consumer Discretionary,139.25,144.42,138.86,144.25,142.08,11022520,3.855,1850,42.0,0.0,0.87,56.09,0.6,65,HOLD
2023-02-06,BAC,Bank of America Corp.,Financials,30.19,30.2,29.54,29.7,29.26,5526256,-1.722,270,10.4,2.9,0.85,24.46,0.415,69,BUY
2023-02-06,JNJ,Johnson & Johnson,Healthcare,163.92,166.2,163.68,166.15,163.65,4958230,1.362,410,15.6,3.1,0.68,65.67,0.474,82,HOLD
2023-02-06,JPM,JPMorgan Chase & Co.,Financials,171.16,172.23,170.85,170.86,168.29,4866440,-0.038,540,11.8,2.45,0.9,57.34,0.845,71,HOLD
2023-02-06,MSFT,Microsoft Corp.,Technology,348.98,355.59,346.3,354.95,349.62,3478910,1.994,2600,33.2,0.72,1.33,78.38,0.746,85,SELL
2023-02-06,NVDA,NVIDIA Corp.,Technology,446.89,454.79,434.2,435.74,429.2,14262857,-1.714,2100,65.4,0.08,1.07,41.95,0.458,74,BUY
2023-02-06,PFE,Pfizer Inc.,Healthcare,29.32,29.78,29.29,29.69,29.24,645484,1.77,170,14.1,5.4,0.57,45.27,0.428,80,HOLD
2023-02-06,TSLA,Tesla Inc.,Consumer Discretionary,264.22,272.65,256.83,257.18,253.33,9363932,-3.1,780,72.3,0.0,0.83,25.48,0.381,62,BUY
2023-02-06,XOM,Exxon Mobil Corp.,Energy,100.76,104.08,99.7,103.02,101.48,5515551,1.973,440,12.2,3.65,0.89,49.64,0.431,58,HOLD
2023-02-07,AAPL,Apple Inc.,Technology,190.52,192.12,189.6,192.05,189.17,3740262,0.337,2800,29.5,0.55,1.11,46.2,0.614,78,HOLD
2023-02-07,AMZN,Amazon.com Inc.,Consumer Discretionary,145.06,145.4,140.67,142.83,140.69,13627347,-0.982,1850,42.0,0.0,0.78,48.25,0.527,65,HOLD
2023-02-07,BAC,Bank of America Corp.,Financials,29.83,29.93,29.68,29.91,29.46,3254958,0.702,270,10.4,2.9,0.81,57.78,0.619,69,HOLD
2023-02-07,JNJ,Johnson & Johnson,Healthcare,165.76,166.25,162.75,163.25,160.8,7149212,-1.743,410,15.6,3.1,0.91,68.35,0.387,82,HOLD
2023-02-07,JPM,JPMorgan Chase & Co.,Financials,170.49,171.4,165.25,165.29,162.81,921830,-3.26,540,11.8,2.45,0.9,48.5,0.788,71,HOLD
2023-02-07,MSFT,Microsoft Corp.,Technology,352.95,354.44,344.93,347.08,341.87,1345649,-2.217,2600,33.2,0.72,1.07,66.46,0.581,85,HOLD
2023-02-07,NVDA,NVIDIA Corp.,Technology,437.7,445.19,430.85,441.51,434.89,7611631,1.325,2100,65.4,0.08,1.18,46.95,0.428,74,HOLD
2023-02-07,PFE,Pfizer Inc.,Healthcare,29.68,30.38,29.6,29.86,29.41,3371215,0.575,170,14.1,5.4,0.63,25.02,0.741,80,STRONG_BUY
2023-02-07,TSLA,Tesla Inc.,Consumer Discretionary,263.72,264.11,235.23,247.46,243.75,14391606,-3.781,780,72.3,0.0,0.94,58.4,0.775,62,HOLD
2023-02-07,XOM,Exxon Mobil Corp.,Energy,102.95,104.46,98.9,100.02,98.52,4245216,-2.912,440,12.2,3.65,0.93,40.09,0.421,58,BUY
2023-02-08,AAPL,Apple Inc.,Technology,193.18,193.29,188.65,190.49,187.64,7496437,-0.809,2800,29.5,0.55,1.13,41.77,0.672,78,BUY
2023-02-08,AMZN,Amazon.com Inc.,Consumer Discretionary,142.23,144.65,139.79,142.0,139.87,10400666,-0.58,1850,42.0,0.0,0.83,63.58,0.53,65,HOLD
2023-02-08,BAC,Bank of America Corp.,Financials,30.16,30.21,29.83,29.84,29.39,3324761,-0.249,270,10.4,2.9,0.92,79.44,0.748,69,SELL
2023-02-08,JNJ,Johnson & Johnson,Healthcare,162.76,164.87,160.12,161.61,159.19,2790428,-1.004,410,15.6,3.1,0.95,39.26,0.527,82,BUY
2023-02-08,JPM,JPMorgan Chase & Co.,Financials,165.34,165.36,163.3,163.85,161.39,3623895,-0.87,540,11.8,2.45,0.97,45.94,0.219,71,HOLD
2023-02-08,MSFT,Microsoft Corp.,Technology,346.19,353.34,338.23,350.07,344.82,3961479,0.862,2600,33.2,0.72,1.03,75.26,0.869,85,SELL
2023-02-08,NVDA,NVIDIA Corp.,Technology,446.72,453.83,443.45,449.25,442.51,2695405,1.751,2100,65.4,0.08,0.96,51.57,0.445,74,HOLD
2023-02-08,PFE,Pfizer Inc.,Healthcare,29.84,30.06,29.4,29.47,29.03,3674817,-1.293,170,14.1,5.4,0.67,67.96,0.552,80,HOLD
2023-02-08,TSLA,Tesla Inc.,Consumer Discretionary,250.09,277.23,242.59,262.19,258.26,12781654,5.954,780,72.3,0.0,1.09,69.32,0.911,62,HOLD
2023-02-08,XOM,Exxon Mobil Corp.,Energy,99.83,101.2,98.43,100.72,99.21,4986705,0.699,440,12.2,3.65,0.62,56.12,0.696,58,HOLD
2023-02-09,AAPL,Apple Inc.,Technology,192.39,201.2,190.95,198.76,195.78,10053001,4.34,2800,29.5,0.55,1.01,66.67,0.63,78,HOLD
2023-02-09,AMZN,Amazon.com Inc.,Consumer Discretionary,141.6,141.61,139.67,139.9,137.8,9158722,-1.484,1850,42.0,0.0,0.94,29.8,0.393,65,BUY
2023-02-09,BAC,Bank of America Corp.,Financials,29.93,30.06,29.84,29.87,29.42,2076555,0.11,270,10.4,2.9,0.67,71.7,0.724,69,SELL
2023-02-09,JNJ,Johnson & Johnson,Healthcare,161.37,162.98,158.1,159.14,156.76,6369261,-1.527,410,15.6,3.1,0.79,45.43,0.131,82,HOLD
2023-02-09,JPM,JPMorgan Chase & Co.,Financials,163.35,163.53,161.29,163.01,160.57,3163689,-0.51,540,11.8,2.45,0.82,58.44,0.462,71,HOLD
2023-02-09,MSFT,Microsoft Corp.,Technology,348.22,353.31,346.62,352.19,346.91,4494876,0.608,2600,33.2,0.72,0.97,38.33,0.572,85,BUY
2023-02-09,NVDA,NVIDIA Corp.,Technology,446.09,446.58,433.73,439.99,433.39,15568567,-2.06,2100,65.4,0.08,0.92,51.37,0.513,74,HOLD
2023-02-09,PFE,Pfizer Inc.,Healthcare,29.45,29.5,29.26,29.3,28.86,4655412,-0.597,170,14.1,5.4,0.82,55.91,0.596,80,HOLD
2023-02-09,TSLA,Tesla Inc.,Consumer Discretionary,268.8,271.5,255.75,265.34,261.36,17212411,1.201,780,72.3,0.0,0.89,51.0,0.795,62,HOLD
2023-02-09,XOM,Exxon Mobil Corp.,Energy,100.71,100.84,98.8,99.43,97.94,4335366,-1.288,440,12.2,3.65,0.59,48.83,0.891,58,HOLD
2023-02-10,AAPL,Apple Inc.,Technology,198.64,199.54,194.48,196.01,193.07,5798962,-1.387,2800,29.5,0.55,1.0,45.35,0.49,78,HOLD
2023-02-10,AMZN,Amazon.com Inc.,Consumer Discretionary,140.58,140.85,138.14,138.78,136.7,7809794,-0.8,1850,42.0,0.0,0.74,62.89,0.591,65,HOLD
2023-02-10,BAC,Bank of America Corp.,Financials,29.68,30.13,29.51,30.1,29.65,927864,0.772,270,10.4,2.9,0.93,61.84,0.838,69,HOLD
2023-02-10,JNJ,Johnson & Johnson,Healthcare,158.37,158.37,155.3,155.77,153.43,6788851,-2.121,410,15.6,3.1,0.93,39.85,0.88,82,BUY
2023-02-10,JPM,JPMorgan Chase & Co.,Financials,163.22,165.3,162.67,163.06,160.61,4389688,0.027,540,11.8,2.45,0.76,40.15,0.458,71,BUY
2023-02-10,MSFT,Microsoft Corp.,Technology,352.82,355.39,348.8,351.06,345.79,6089763,-0.322,2600,33.2,0.72,0.99,51.7,0.501,85,HOLD
2023-02-10,NVDA,NVIDIA Corp.,Technology,445.86,448.6,430.11,432.76,426.27,10494399,-1.644,2100,65.4,0.08,1.13,62.75,0.166,74,HOLD
2023-02-10,PFE,Pfizer Inc.,Healthcare,29.54,29.88,29.4,29.43,28.99,2728096,0.462,170,14.1,5.4,0.9,29.36,0.659,80,STRONG_BUY
2023-02-10,TSLA,Tesla Inc.,Consumer Discretionary,267.79,275.83,253.48,257.98,254.11,13700995,-2.776,780,72.3,0.0,0.78,27.61,0.535,62,STRONG_BUY
2023-02-10,XOM,Exxon Mobil Corp.,Energy,100.31,101.06,97.46,97.95,96.48,5730320,-1.489,440,12.2,3.65,0.65,60.23,0.186,58,HOLD
2023-02-13,AAPL,Apple Inc.,Technology,197.35,200.1,194.41,199.42,196.43,5356088,1.742,2800,29.5,0.55,0.91,41.77,0.882,78,BUY
2023-02-13,AMZN,Amazon.com Inc.,Consumer Discretionary,139.46,139.68,136.82,138.46,136.38,12634969,-0.232,1850,42.0,0.0,0.92,46.33,0.49,65,HOLD
2023-02-13,BAC,Bank of America Corp.,Financials,30.11,30.57,30.04,30.49,30.03,3117604,1.29,270,10.4,2.9,0.83,34.93,0.234,69,BUY
2023-02-13,JNJ,Johnson & Johnson,Healthcare,155.19,156.56,154.83,155.82,153.48,4410680,0.032,410,15.6,3.1,0.92,45.21,0.879,82,HOLD
2023-02-13,JPM,JPMorgan Chase & Co.,Financials,162.3,164.39,160.1,162.9,160.46,3776117,-0.097,540,11.8,2.45,1.25,28.09,0.719,71,STRONG_BUY
2023-02-13,MSFT,Microsoft Corp.,Technology,349.15,356.73,346.29,351.77,346.49,4345908,0.203,2600,33.2,0.72,1.11,61.83,0.566,85,HOLD
2023-02-13,NVDA,NVIDIA Corp.,Technology,432.77,433.16,420.45,423.92,417.56,14198733,-2.043,2100,65.4,0.08,1.05,30.26,0.511,74,BUY
2023-02-13,PFE,Pfizer Inc.,Healthcare,29.23,29.25,28.88,29.22,28.79,4543792,-0.701,170,14.1,5.4,0.87,40.42,0.673,80,BUY
2023-02-13,TSLA,Tesla Inc.,Consumer Discretionary,258.47,268.54,251.94,256.56,252.71,9585669,-0.549,780,72.3,0.0,0.83,57.43,0.727,62,HOLD
2023-02-13,XOM,Exxon Mobil Corp.,Energy,97.85,102.32,97.18,102.12,100.59,4731054,4.259,440,12.2,3.65,0.96,49.66,0.805,58,HOLD
2023-02-14,AAPL,Apple Inc.,Technology,200.25,202.77,200.15,201.09,198.08,100000,0.839,2800,29.5,0.55,0.91,48.46,0.366,78,HOLD
2023-02-14,AMZN,Amazon.com Inc.,Consumer Discretionary,136.76,143.95,136.61,142.88,140.73,11443245,3.194,1850,42.0,0.0,0.77,25.98,0.834,65,STRONG_BUY
2023-02-14,BAC,Bank of America Corp.,Financials,30.47,30.5,30.2,30.38,29.93,4892648,-0.346,270,10.4,2.9,0.62,68.74,0.597,69,HOLD
2023-02-14,JNJ,Johnson & Johnson,Healthcare,154.91,157.97,154.69,157.47,155.11,3109286,1.061,410,15.6,3.1,0.72,78.2,0.448,82,SELL
2023-02-14,JPM,JPMorgan Chase & Co.,Financials,161.83,168.95,161.18,165.47,162.98,4341120,1.576,540,11.8,2.45,0.7,38.2,0.354,71,BUY
2023-02-14,MSFT,Microsoft Corp.,Technology,350.88,353.11,339.67,343.12,337.97,4410981,-2.46,2600,33.2,0.72,1.09,58.53,0.306,85,HOLD
2023-02-14,NVDA,NVIDIA Corp.,Technology,425.26,435.58,411.36,416.36,410.11,8543319,-1.783,2100,65.4,0.08,1.29,45.7,0.347,74,HOLD
2023-02-14,PFE,Pfizer Inc.,Healthcare,29.15,29.55,28.82,29.44,29.0,5296760,0.741,170,14.1,5.4,0.69,54.55,0.481,80,HOLD
2023-02-14,TSLA,Tesla Inc.,Consumer Discretionary,260.14,262.94,254.58,257.09,253.23,11015307,0.206,780,72.3,0.0,0.75,65.03,0.558,62,HOLD
2023-02-14,XOM,Exxon Mobil Corp.,Energy,102.76,103.22,100.74,101.87,100.34,3803557,-0.245,440,12.2,3.65,0.8,53.56,0.913,58,HOLD
2023-02-15,AAPL,Apple Inc.,Technology,202.53,207.0,201.68,206.76,203.66,10204781,2.818,2800,29.5,0.55,1.24,57.67,0.973,78,HOLD
2023-02-15,AMZN,Amazon.com Inc.,Consumer Discretionary,142.17,148.38,141.98,146.7,144.5,4503548,2.674,1850,42.0,0.0,1.02,54.63,0.597,65,HOLD
2023-02-15,BAC,Bank of America Corp.,Financials,30.32,30.8,30.0,30.62,30.17,4859758,0.791,270,10.4,2.9,0.73,42.65,0.144,69,BUY
2023-02-15,JNJ,Johnson & Johnson,Healthcare,157.31,157.94,157.22,157.56,155.19,2889895,0.053,410,15.6,3.1,0.87,62.37,0.993,82,HOLD
2023-02-15,JPM,JPMorgan Chase & Co.,Financials,165.57,165.81,162.35,163.69,161.24,1613183,-1.071,540,11.8,2.45,0.81,43.87,0.563,71,BUY
2023-02-15,MSFT,Microsoft Corp.,Technology,342.6,343.77,337.35,338.82,333.73,4886146,-1.253,2600,33.2,0.72,1.5,66.25,0.469,85,HOLD
2023-02-15,NVDA,NVIDIA Corp.,Technology,414.58,425.93,407.16,420.86,414.54,12600008,1.08,2100,65.4,0.08,1.08,43.04,0.57,74,BUY
2023-02-15,PFE,Pfizer Inc.,Healthcare,29.48,29.81,28.86,29.7,29.25,4054183,0.873,170,14.1,5.4,0.79,89.53,0.692,80,SELL
2023-02-15,TSLA,Tesla Inc.,Consumer Discretionary,253.92,266.22,250.34,261.38,257.46,13498708,1.67,780,72.3,0.0,0.84,10.0,0.708,62,STRONG_BUY
2023-02-15,XOM,Exxon Mobil Corp.,Energy,102.18,103.67,102.02,103.46,101.9,2326848,1.56,440,12.2,3.65,0.6,48.9,0.675,58,HOLD
2023-02-16,AAPL,Apple Inc.,Technology,206.09,207.71,205.37,207.58,204.47,10397310,0.398,2800,29.5,0.55,0.91,74.2,0.669,78,SELL
2023-02-16,AMZN,Amazon.com Inc.,Consumer Discretionary,147.95,148.22,140.07,141.94,139.81,8319249,-3.243,1850,42.0,0.0,0.84,54.93,0.598,65,HOLD
2023-02-16,BAC,Bank of America Corp.,Financials,30.53,30.82,30.19,30.19,29.74,3749048,-1.416,270,10.4,2.9,0.74,70.09,0.53,69,SELL
