Transaction_ID,Date,Region,Account_Type,Transaction_Type,Category,Amount,Payment_Method,Status,Currency,Month,Day_of_Week
TXN00948,2025-11-23,Northern,Personal,Expense,Healthcare,1064.11,Debit Card,Completed,GHS,2025-11,Sunday
TXN00949,2025-11-23,Western,Business,Income,Business,5442.27,Bank Transfer,Completed,GHS,2025-11,Sunday
TXN00950,2025-11-24,Western,Personal,Expense,Utilities,696.15,Mobile Money,Failed,GHS,2025-11,Monday
TXN00951,2025-11-25,Greater Accra,Personal,Expense,Rent,2295.94,Debit Card,Completed,GHS,2025-11,Tuesday
TXN00952,2025-11-25,Ashanti,Personal,Expense,Rent,2830.98,Cash,Pending,GHS,2025-11,Tuesday
TXN00953,2025-11-26,Central,Personal,Expense,Utilities,691.94,Bank Transfer,Completed,GHS,2025-11,Wednesday
TXN00954,2025-11-27,Northern,Personal,Expense,Transport,104.98,Mobile Money,Pending,GHS,2025-11,Thursday
TXN00955,2025-11-28,Central,Personal,Expense,Transport,369.84,Bank Transfer,Pending,GHS,2025-11,Friday
TXN00956,2025-11-28,Northern,Personal,Expense,Food,91.3,Bank Transfer,Completed,GHS,2025-11,Friday
TXN00957,2025-11-29,Western,Personal,Income,Salary,4594.56,Bank Transfer,Completed,GHS,2025-11,Saturday
TXN00958,2025-11-30,Eastern,Personal,Expense,Food,132.22,Cash,Completed,GHS,2025-11,Sunday
TXN00959,2025-12-01,Eastern,Personal,Income,Salary,8713.21,Bank Transfer,Pending,GHS,2025-12,Monday
TXN00960,2025-12-01,Eastern,Personal,Expense,Rent,1071.3,Debit Card,Completed,GHS,2025-12,Monday
TXN00961,2025-12-02,Ashanti,Personal,Expense,Rent,2044.63,Debit Card,Pending,GHS,2025-12,Tuesday
TXN00962,2025-12-03,Central,Personal,Expense,Transport,52.2,Cash,Completed,GHS,2025-12,Wednesday
TXN00963,2025-12-03,Central,Personal,Expense,Rent,1885.22,Bank Transfer,Completed,GHS,2025-12,Wednesday
TXN00964,2025-12-04,Western,Personal,Income,Salary,5447.85,Debit Card,Completed,GHS,2025-12,Thursday
TXN00965,2025-12-05,Ashanti,Personal,Expense,Education,1538.16,Bank Transfer,Completed,GHS,2025-12,Friday
TXN00966,2025-12-06,Western,Personal,Income,Salary,6050.95,Mobile Money,Completed,GHS,2025-12,Saturday
TXN00967,2025-12-06,Northern,Personal,Income,Business,5038.67,Bank Transfer,Completed,GHS,2025-12,Saturday
TXN00968,2025-12-07,Eastern,Business,Expense,Utilities,641.82,Bank Transfer,Pending,GHS,2025-12,Sunday
TXN00969,2025-12-08,Ashanti,Personal,Expense,Transport,466.34,Debit Card,Pending,GHS,2025-12,Monday
TXN00970,2025-12-09,Northern,Personal,Expense,Food,342.49,Debit Card,Completed,GHS,2025-12,Tuesday
TXN00971,2025-12-09,Northern,Personal,Income,Salary,5611.71,Cash,Completed,GHS,2025-12,Tuesday
TXN00972,2025-12-10,Ashanti,Business,Expense,Transport,379.96,Bank Transfer,Pending,GHS,2025-12,Wednesday
TXN00973,2025-12-11,Northern,Personal,Expense,Transport,345.86,Bank Transfer,Completed,GHS,2025-12,Thursday
TXN00974,2025-12-12,Northern,Personal,Income,Salary,6971.53,Mobile Money,Completed,GHS,2025-12,Friday
TXN00975,2025-12-12,Greater Accra,Business,Expense,Transport,312.51,Mobile Money,Failed,GHS,2025-12,Friday
TXN00976,2025-12-13,Central,Personal,Income,Business,5341.21,Bank Transfer,Completed,GHS,2025-12,Saturday
TXN00977,2025-12-14,Northern,Personal,Expense,Rent,1590.73,Debit Card,Completed,GHS,2025-12,Sunday
TXN00978,2025-12-14,Greater Accra,Business,Expense,Utilities,131.63,Mobile Money,Pending,GHS,2025-12,Sunday
TXN00979,2025-12-15,Greater Accra,Personal,Expense,Food,616.22,Mobile Money,Pending,GHS,2025-12,Monday
TXN00980,2025-12-16,Western,Business,Expense,Entertainment,466.15,Debit Card,Failed,GHS,2025-12,Tuesday
TXN00981,2025-12-17,Western,Personal,Expense,Healthcare,1079.12,Bank Transfer,Completed,GHS,2025-12,Wednesday
TXN00982,2025-12-17,Greater Accra,Personal,Income,Business,6810.51,Cash,Pending,GHS,2025-12,Wednesday
TXN00983,2025-12-18,Central,Personal,Income,Business,4249.58,Debit Card,Completed,GHS,2025-12,Thursday
TXN00984,2025-12-19,Northern,Personal,Expense,Entertainment,256.71,Bank Transfer,Failed,GHS,2025-12,Friday
TXN00985,2025-12-20,Northern,Personal,Income,Business,1322.18,Mobile Money,Completed,GHS,2025-12,Saturday
TXN00986,2025-12-20,Western,Business,Expense,Shopping,1332.54,Bank Transfer,Completed,GHS,2025-12,Saturday
TXN00987,2025-12-21,Greater Accra,Personal,Expense,Entertainment,517.27,Cash,Completed,GHS,2025-12,Sunday
TXN00988,2025-12-22,Greater Accra,Personal,Expense,Utilities,614.17,Debit Card,Completed,GHS,2025-12,Monday
TXN00989,2025-12-22,Northern,Personal,Income,Salary,8387.3,Bank Transfer,Pending,GHS,2025-12,Monday
TXN00990,2025-12-23,Greater Accra,Personal,Expense,Transport,432.59,Bank Transfer,Pending,GHS,2025-12,Tuesday
TXN00991,2025-12-24,Northern,Business,Expense,Education,1614.94,Mobile Money,Completed,GHS,2025-12,Wednesday
TXN00992,2025-12-25,Central,Business,Expense,Healthcare,199.21,Debit Card,Completed,GHS,2025-12,Thursday
TXN00993,2025-12-25,Greater Accra,Personal,Expense,Education,579.07,Debit Card,Completed,GHS,2025-12,Thursday
TXN00994,2025-12-26,Central,Personal,Expense,Transport,478.58,Bank Transfer,Completed,GHS,2025-12,Friday
TXN00995,2025-12-27,Ashanti,Business,Expense,Food,183.68,Mobile Money,Completed,GHS,2025-12,Saturday
TXN00996,2025-12-28,Greater Accra,Personal,Expense,Shopping,1794.49,Mobile Money,Completed,GHS,2025-12,Sunday
TXN00997,2025-12-28,Greater Accra,Personal,Expense,Food,573.35,Debit Card,Completed,GHS,2025-12,Sunday
TXN00998,2025-12-29,Central,Personal,Expense,Utilities,521.39,Bank Transfer,Completed,GHS,2025-12,Monday
TXN00999,2025-12-30,Western,Personal,Expense,Education,517.4,Cash,Completed,GHS,2025-12,Tuesday
TXN01000,2025-12-31,Eastern,Personal,Expense,Healthcare,833.12,Mobile Money,Completed,GHS,2025-12,Wednesday
